,gene_id,GO_term
20224,YDR420W,osmosensory signaling pathway via Sho1 osmosensor
20225,YDR420W,fungal-type cell wall organization
20226,YDR420W,plasma membrane
20227,YDR420W,plasma membrane
20228,YDR420W,plasma membrane
20229,YDR420W,membrane
20230,YDR420W,osmosensory signaling pathway via Sho1 osmosensor
20231,YDR420W,plasma membrane
20232,YDR420W,extracellular region
20233,YDR420W,site of polarized growth
20234,YDR420W,plasma membrane
20235,YDR420W,osmosensor activity
20236,YDR420W,fungal-type cell wall organization
20237,YDR420W,cell surface
20238,YDR420W,signal transduction involved in filamentous growth
20239,YDR420W,cellular bud site selection
20240,YDR420W,osmosensory signaling pathway via Sho1 osmosensor
20241,YDR420W,hyperosmotic response
20242,YDR421W,DNA-binding transcription factor activity
20243,YDR421W, RNA polymerase II-specific
20244,YDR421W,DNA-binding transcription factor activity
20245,YDR421W, RNA polymerase II-specific
20246,YDR421W,aromatic amino acid family catabolic process
20247,YDR421W,positive regulation of transcription by RNA polymerase II
20248,YDR421W,positive regulation of transcription by RNA polymerase II
20249,YDR421W,nucleus
20250,YDR421W,nucleus
20251,YDR421W,sequence-specific DNA binding
20252,YDR421W,L-phenylalanine catabolic process
20253,YDR421W,tryptophan catabolic process
20254,YDR421W,tyrosine catabolic process
20255,YDR421W,branched-chain amino acid catabolic process
20256,YDR421W,nucleus
20257,YDR421W,nucleus
20258,YDR421W,metal ion binding
20259,YDR421W,DNA binding
20260,YDR421W,DNA-binding transcription factor activity
20261,YDR421W, RNA polymerase II-specific
20262,YDR421W,DNA-binding transcription factor activity
20263,YDR421W, RNA polymerase II-specific
20264,YDR421W,zinc ion binding
20265,YDR421W,zinc ion binding
20266,YDR421W,regulation of DNA-templated transcription
20267,YDR421W,regulation of DNA-templated transcription
20268,YDR421W,zinc ion binding
20269,YDR421W,DNA-binding transcription factor activity
20270,YDR421W, RNA polymerase II-specific
20271,YDR421W,positive regulation of transcription by RNA polymerase II
20272,YDR421W,nucleus
20273,YDR421W,aromatic amino acid family catabolic process
20274,YDR422C,signal transduction
20275,YDR422C,signal transduction
20276,YDR422C,nucleotide-activated protein kinase complex
20277,YDR422C,AMP-activated protein kinase activity
20278,YDR422C,AMP-activated protein kinase activity
20279,YDR422C,AMP-activated protein kinase activity
20280,YDR422C,fungal-type vacuole
20281,YDR422C,nucleotide-activated protein kinase complex
20282,YDR422C,nucleotide-activated protein kinase complex
20283,YDR422C,nucleotide-activated protein kinase complex
20284,YDR422C,nucleotide-activated protein kinase complex
20285,YDR422C,cytoplasm
20286,YDR422C,cytoplasm
20287,YDR422C,vacuole
20288,YDR422C,vacuolar membrane
20289,YDR422C,membrane
20290,YDR422C,enzyme-substrate adaptor activity
20291,YDR422C,regulation of protein-containing complex assembly
20292,YDR422C,regulation of protein-containing complex assembly
20293,YDR422C,vacuolar membrane
20294,YDR422C,cytosol
20295,YDR422C,cytoplasm
20296,YDR422C,nucleus
20297,YDR422C,nucleotide-activated protein kinase complex
20298,YDR422C,signal transduction
20299,YDR422C,protein kinase binding
20300,YDR422C,cytoplasm
20301,YDR422C,AMP-activated protein kinase activity
20302,YDR423C,positive regulation of transcription by RNA polymerase II
20303,YDR423C,nucleus
20304,YDR423C,nucleus
20305,YDR423C,cytoplasm
20306,YDR423C,cytoplasm
20307,YDR423C,nucleus
20308,YDR423C,nucleus
20309,YDR423C,cytoplasm
20310,YDR423C,DNA binding
20311,YDR423C,response to cadmium ion
20312,YDR423C,cytoplasm
20313,YDR423C,DNA-binding transcription factor activity
20314,YDR423C,DNA-binding transcription factor activity
20315,YDR423C,regulation of DNA-templated transcription
20316,YDR423C,regulation of DNA-templated transcription
20317,YDR423C,positive regulation of transcription by RNA polymerase II
20318,YDR423C,DNA-binding transcription activator activity
20319,YDR423C, RNA polymerase II-specific
20320,YDR423C,RNA polymerase II transcription regulator complex
20321,YDR423C,DNA-binding transcription activator activity
20322,YDR423C, RNA polymerase II-specific
20323,YDR423C,transcription cis-regulatory region binding
20324,YDR424C,nuclear migration along microtubule
20325,YDR424C,establishment of mitotic spindle localization
20326,YDR424C,establishment of mitotic spindle localization
20327,YDR424C,cytoplasmic dynein complex
20328,YDR424C,cytoplasmic microtubule
20329,YDR424C,nuclear pore complex assembly
20330,YDR424C,nuclear pore complex assembly
20331,YDR424C,nuclear pore complex assembly
20332,YDR424C,nuclear pore complex assembly
20333,YDR424C,nuclear pore complex assembly
20334,YDR424C,peroxisomal importomer complex
20335,YDR424C,peroxisome
20336,YDR424C,plus-end-directed microtubule motor activity
20337,YDR424C,microtubule cytoskeleton
20338,YDR424C,nuclear periphery
20339,YDR424C,nucleus
20340,YDR424C,nuclear pore
20341,YDR424C,nuclear pore
20342,YDR424C,cytoskeleton
20343,YDR424C,protein transport
20344,YDR424C,protein transport
20345,YDR424C,mRNA transport
20346,YDR424C,cytoplasm
20347,YDR424C,cytoskeleton
20348,YDR424C,microtubule
20349,YDR424C,dynein complex
20350,YDR424C,plus-end-directed microtubule motor activity
20351,YDR424C,plus-end-directed microtubule motor activity
20352,YDR424C,protein-containing complex binding
20353,YDR424C,microtubule-based process
20354,YDR424C,microtubule-based process
20355,YDR424C,microtubule-based process
20356,YDR424C,microtubule associated complex
20357,YDR424C,dynein complex
20358,YDR424C,dynein complex
20359,YDR424C,cytoplasmic dynein complex
20360,YDR424C,plus-end-directed microtubule motor activity
20361,YDR424C,dynein intermediate chain binding
20362,YDR425W,phosphatidylinositol binding
20363,YDR425W,phosphatidylinositol-3-phosphate binding
20364,YDR425W,retrograde transport
20365,YDR425W, endosome to Golgi
20366,YDR425W,endosome
20367,YDR425W,phosphatidylinositol binding
20368,YDR425W,retrograde transport
20369,YDR425W, endosome to Golgi
20370,YDR425W,lipid binding
20371,YDR425W,protein transport
20372,YDR425W,endosome
20373,YDR425W,endosome
20374,YDR425W,endosome membrane
20375,YDR425W,membrane
20376,YDR425W,phosphatidylinositol binding
20377,YDR425W,phosphatidylinositol binding
20378,YDR425W,phosphatidylinositol binding
20379,YDR425W,cytosol
20380,YDR427W,structural molecule activity
20381,YDR427W,ubiquitin-dependent protein catabolic process
20382,YDR427W,proteasome assembly
20383,YDR427W,nucleus
20384,YDR427W,cytosol
20385,YDR427W,proteasome regulatory particle
20386,YDR427W, lid subcomplex
20387,YDR427W,proteasome regulatory particle
20388,YDR427W, lid subcomplex
20389,YDR427W,proteasome storage granule
20390,YDR427W,proteasome-mediated ubiquitin-dependent protein catabolic process
20391,YDR427W,proteasome regulatory particle
20392,YDR427W, lid subcomplex
20393,YDR427W,proteasome complex
20394,YDR427W,nucleus
20395,YDR427W,cytosol
20396,YDR427W,ubiquitin-dependent protein catabolic process
20397,YDR427W,proteasome regulatory particle
20398,YDR427W, lid subcomplex
20399,YDR427W,structural molecule activity
20400,YDR428C,tryptophan catabolic process
20401,YDR428C,arylformamidase activity
20402,YDR428C,NAD biosynthetic process
20403,YDR428C,cellular_component
20404,YDR428C,arylformamidase activity
20405,YDR428C,arylformamidase activity
20406,YDR428C,hydrolase activity
20407,YDR428C,'de novo' NAD biosynthetic process from tryptophan
20408,YDR428C,arylformamidase activity
20409,YDR428C,hydrolase activity
20410,YDR428C,tryptophan catabolic process
20411,YDR428C,tryptophan catabolic process to kynurenine
20412,YDR428C,tryptophan catabolic process to kynurenine
20413,YDR428C,arylformamidase activity
20414,YDR429C,cytoplasm
20415,YDR429C,cytoplasm
20416,YDR429C,eukaryotic translation initiation factor 3 complex
20417,YDR429C,eukaryotic translation initiation factor 3 complex
20418,YDR429C,translation initiation factor activity
20419,YDR429C,formation of cytoplasmic translation initiation complex
20420,YDR429C,cytoplasmic translational initiation
20421,YDR429C,translation initiation factor activity
20422,YDR429C,translational initiation
20423,YDR429C,eukaryotic translation initiation factor 3 complex
20424,YDR429C,translation reinitiation
20425,YDR429C,translational termination
20426,YDR429C,eukaryotic translation initiation factor 3 complex
20427,YDR429C,eukaryotic translation initiation factor 3 complex
20428,YDR429C,eukaryotic translation initiation factor 3 complex
20429,YDR429C,multi-eIF complex
20430,YDR429C,nucleic acid binding
20431,YDR429C,RNA binding
20432,YDR429C,translation initiation factor activity
20433,YDR429C,cytoplasm
20434,YDR429C,eukaryotic 43S preinitiation complex
20435,YDR429C,eukaryotic 48S preinitiation complex
20436,YDR429C,cytoplasmic stress granule
20437,YDR429C,RNA binding
20438,YDR429C,translation initiation factor activity
20439,YDR429C,translation
20440,YDR429C,translational initiation
20441,YDR429C,cytoplasm
20442,YDR429C,cytoplasm
20443,YDR429C,RNA binding
20444,YDR429C,zinc ion binding
20445,YDR430C,metalloendopeptidase activity
20446,YDR430C,metalloendopeptidase activity
20447,YDR430C,proteolysis involved in protein catabolic process
20448,YDR430C,mitochondrion
20449,YDR430C,mitochondrial intermembrane space
20450,YDR430C,mitochondrion
20451,YDR430C,mitochondrion
20452,YDR430C,mitochondrion
20453,YDR430C,mitochondrion
20454,YDR430C,peptidase activity
20455,YDR430C,metallopeptidase activity
20456,YDR430C,hydrolase activity
20457,YDR430C,metal ion binding
20458,YDR430C,proteolysis
20459,YDR430C,mitochondrion
20460,YDR430C,mitochondrial intermembrane space
20461,YDR430C,metal ion binding
20462,YDR430C,proteolysis
20463,YDR430C,mitochondrial protein processing
20464,YDR430C,zinc ion binding
20465,YDR430C,mitochondrial matrix
20466,YDR430C,protein processing
20467,YDR430C,mitochondrial matrix
20468,YDR430C,metalloendopeptidase activity
20469,YDR432W,negative regulation of termination of RNA polymerase II transcription
20470,YDR432W, poly(A)-coupled
20471,YDR432W,negative regulation of termination of RNA polymerase II transcription
20472,YDR432W, poly(A)-coupled
20473,YDR432W,RNA polymerase II complex binding
20474,YDR432W,mRNA binding
20475,YDR432W,mRNA binding
20476,YDR432W,eukaryotic initiation factor 4G binding
20477,YDR432W,mRNA splicing
20478,YDR432W, via spliceosome
20479,YDR432W,mRNA splicing
20480,YDR432W, via spliceosome
20481,YDR432W,mRNA splicing
20482,YDR432W, via spliceosome
20483,YDR432W,mRNA splicing
20484,YDR432W, via spliceosome
20485,YDR432W,mRNA splicing
20486,YDR432W, via spliceosome
20487,YDR432W,translational termination
20488,YDR432W,translational termination
20489,YDR432W,negative regulation of translation
20490,YDR432W,positive regulation of transcription elongation by RNA polymerase II
20491,YDR432W,positive regulation of transcription elongation by RNA polymerase II
20492,YDR432W,nucleus
20493,YDR432W,nucleus
20494,YDR432W,nucleus
20495,YDR432W,cytoplasm
20496,YDR432W,mRNA binding
20497,YDR432W,nucleus
20498,YDR432W,nucleus
20499,YDR432W,cytoplasmic stress granule
20500,YDR432W,ribonucleoprotein complex
20501,YDR432W,mRNA processing
20502,YDR432W,nucleus
20503,YDR432W,cytoplasm
20504,YDR432W,cytoplasm
20505,YDR432W,cytoplasmic stress granule
20506,YDR432W,nucleic acid binding
20507,YDR432W,nucleus
20508,YDR432W,RNA binding
20509,YDR432W,RNA binding
20510,YDR432W,ribosome biogenesis
20511,YDR432W,double-stranded telomeric DNA binding
20512,YDR432W,telomeric repeat-containing RNA binding
20513,YDR432W,poly(A) binding
20514,YDR432W,ribonucleoprotein complex
20515,YDR432W,mRNA binding
20516,YDR432W,cytoplasm
20517,YDR432W,nucleus
20518,YDR434W,membrane
20519,YDR434W,GPI-anchor transamidase complex
20520,YDR434W,attachment of GPI anchor to protein
20521,YDR434W,endoplasmic reticulum
20522,YDR434W,molecular_function
20523,YDR434W,endoplasmic reticulum
20524,YDR434W,attachment of GPI anchor to protein
20525,YDR434W,GPI anchor biosynthetic process
20526,YDR434W,endoplasmic reticulum
20527,YDR434W,endoplasmic reticulum membrane
20528,YDR434W,membrane
20529,YDR434W,nuclear inner membrane
20530,YDR434W,GPI-anchor transamidase complex
20531,YDR434W,GPI anchor biosynthetic process
20532,YDR434W,GPI-anchor transamidase complex
20533,YDR434W,attachment of GPI anchor to protein
20534,YDR435C,cellular_component
20535,YDR435C,protein C-terminal leucine carboxyl O-methyltransferase activity
20536,YDR435C,C-terminal protein methylation
20537,YDR435C,regulation of autophagy
20538,YDR435C,methyltransferase activity
20539,YDR435C,methylation
20540,YDR435C,protein-containing complex assembly
20541,YDR435C,methyltransferase activity
20542,YDR435C,methyltransferase activity
20543,YDR435C,methylation
20544,YDR435C,transferase activity
20545,YDR435C,C-terminal protein methylation
20546,YDR435C,protein C-terminal leucine carboxyl O-methyltransferase activity
20547,YDR436W,protein serine/threonine phosphatase activity
20548,YDR436W,intracellular sodium ion homeostasis
20549,YDR436W,cellular_component
20550,YDR436W,protein serine/threonine phosphatase activity
20551,YDR436W,phosphoprotein phosphatase activity
20552,YDR436W,protein serine/threonine phosphatase activity
20553,YDR436W,hydrolase activity
20554,YDR436W,metal ion binding
20555,YDR436W,hydrolase activity
20556,YDR436W,hydrolase activity
20557,YDR436W,myosin phosphatase activity
20558,YDR436W,protein serine/threonine phosphatase activity
20559,YDR436W,nucleus
20560,YDR436W,cytoplasm
20561,YDR437W,endoplasmic reticulum membrane
20562,YDR437W,UDP-glycosyltransferase activity
20563,YDR437W,GPI anchor biosynthetic process
20564,YDR437W,glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex
20565,YDR437W,nuclear envelope
20566,YDR437W,endoplasmic reticulum
20567,YDR437W,endoplasmic reticulum
20568,YDR437W,endoplasmic reticulum
20569,YDR437W,transferase activity
20570,YDR437W,phosphatidylinositol N-acetylglucosaminyltransferase activity
20571,YDR437W,GPI anchor biosynthetic process
20572,YDR437W,GPI anchor biosynthetic process
20573,YDR437W,cell wall organization
20574,YDR437W,membrane
20575,YDR437W,phosphatidylinositol N-acetylglucosaminyltransferase activity
20576,YDR437W,GPI anchor biosynthetic process
20577,YDR437W,endoplasmic reticulum
20578,YDR437W,endoplasmic reticulum membrane
20579,YDR437W,GPI anchor biosynthetic process
20580,YDR437W,endoplasmic reticulum
20581,YDR438W,molecular_function
20582,YDR438W,biological_process
20583,YDR438W,mitochondrion
20584,YDR438W,fungal-type vacuole
20585,YDR438W,mitochondrion
20586,YDR438W,membrane
20587,YDR438W,mitochondrial membrane
20588,YDR439W,molecular_function
20589,YDR439W,homologous chromosome segregation
20590,YDR439W,nucleolus
20591,YDR439W,rDNA heterochromatin formation
20592,YDR439W,protein localization to nucleolar rDNA repeats
20593,YDR439W,rDNA chromatin condensation
20594,YDR439W,replication-born double-strand break repair via sister chromatid exchange
20595,YDR439W,nucleus
20596,YDR439W,monopolin complex
20597,YDR439W,monopolar spindle attachment to meiosis I kinetochore
20598,YDR439W,cell cycle
20599,YDR439W,meiotic cell cycle
20600,YDR439W,chromosome
20601,YDR439W, centromeric region
20602,YDR439W,chromosome
20603,YDR439W, centromeric region
20604,YDR439W,chromosome
20605,YDR439W,nucleolus
20606,YDR439W,nucleus
20607,YDR440W,nucleosome assembly
20608,YDR440W,subtelomeric heterochromatin formation
20609,YDR440W,chromosome
20610,YDR440W, telomeric region
20611,YDR440W,nucleus
20612,YDR440W,histone H3K79 methyltransferase activity
20613,YDR440W,histone H3K79 methyltransferase activity
20614,YDR440W,histone H3K79 methyltransferase activity
20615,YDR440W,DNA damage checkpoint signaling
20616,YDR440W,DNA damage checkpoint signaling
20617,YDR440W,recombinational repair
20618,YDR440W,recombinational repair
20619,YDR440W,nucleotide-excision repair
20620,YDR440W,nucleotide-excision repair
20621,YDR440W,postreplication repair
20622,YDR440W,postreplication repair
20623,YDR440W,mitotic intra-S DNA damage checkpoint signaling
