## Wed Apr 30 18:06:06 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
ZMO1_ZMO0309	264203.ZMO0309	1.42e-244	671.0	COG1028@1|root,COG1028@2|Bacteria,1MW9A@1224|Proteobacteria,2TRDT@28211|Alphaproteobacteria,2K203@204457|Sphingomonadales	204457|Sphingomonadales	IQ	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
ZMO1_ZMO0311	264203.ZMO0311	2.4e-191	531.0	COG0345@1|root,COG0345@2|Bacteria,1PNVU@1224|Proteobacteria,2UAYZ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline	-	-	1.5.1.2	ko:K00286	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230	M00015	R01248,R01251,R03291,R03293	RC00054,RC00083	ko00000,ko00001,ko00002,ko01000	-	-	-	F420_oxidored,P5CR_dimer
ZMO1_ZMO0312	264203.ZMO0312	4.85e-280	764.0	COG1473@1|root,COG1473@2|Bacteria,1MUIV@1224|Proteobacteria,2TR5B@28211|Alphaproteobacteria,2K0AI@204457|Sphingomonadales	204457|Sphingomonadales	S	amidohydrolase	-	-	3.5.1.32	ko:K01451,ko:K21613	ko00360,map00360	-	R01424	RC00096,RC00162	ko00000,ko00001,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20
ZMO1_ZMO0313	264203.ZMO0313	2.04e-110	317.0	COG2345@1|root,COG2345@2|Bacteria,1RIDX@1224|Proteobacteria,2U9M4@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	L-2-amino-thiazoline-4-carboxylic acid hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	ATC_hydrolase
ZMO1_ZMO0314	264203.ZMO0314	0.0	911.0	COG1502@1|root,COG1502@2|Bacteria,1MWUW@1224|Proteobacteria,2TUW3@28211|Alphaproteobacteria,2K25Z@204457|Sphingomonadales	204457|Sphingomonadales	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	-	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2,PLDc_N
ZMO1_ZMO0315	264203.ZMO0315	2.49e-91	266.0	COG3895@1|root,COG3895@2|Bacteria	2|Bacteria	O	Periplasmic Protein	mliC	-	-	ko:K09914	-	-	-	-	ko00000	-	-	-	META,MliC
ZMO1_ZMO0318	264203.ZMO0318	1.39e-180	502.0	COG1028@1|root,COG1028@2|Bacteria,1MXVZ@1224|Proteobacteria,2TVJW@28211|Alphaproteobacteria,2K2Y9@204457|Sphingomonadales	204457|Sphingomonadales	IQ	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	1.1.1.304,1.1.1.76	ko:K18009	ko00650,map00650	-	R03707,R09078,R10505	RC00205,RC00525	ko00000,ko00001,ko01000	-	-	-	adh_short_C2
ZMO1_ZMO0319	264203.ZMO0319	2.05e-55	172.0	COG3831@1|root,COG3831@2|Bacteria,1NGUF@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	WGR
ZMO1_ZMO0321	555217.Zmob_0869	8.91e-121	344.0	COG0262@1|root,COG0262@2|Bacteria,1RH0P@1224|Proteobacteria,2U9GC@28211|Alphaproteobacteria,2K4ET@204457|Sphingomonadales	204457|Sphingomonadales	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis	folA	-	1.5.1.3	ko:K00287	ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523	M00126,M00840	R00936,R00937,R00939,R00940,R02235,R02236,R11765	RC00109,RC00110,RC00158	ko00000,ko00001,ko00002,ko01000	-	-	-	DHFR_1
ZMO1_ZMO0322	264203.ZMO0322	1.98e-232	639.0	COG0196@1|root,COG0196@2|Bacteria,1MV9I@1224|Proteobacteria,2TTUY@28211|Alphaproteobacteria,2K0M2@204457|Sphingomonadales	204457|Sphingomonadales	H	Belongs to the ribF family	ribF	-	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_syn,Flavokinase
ZMO1_ZMO0323	264203.ZMO0323	0.0	1930.0	COG0060@1|root,COG0060@2|Bacteria,1MVBQ@1224|Proteobacteria,2TR3N@28211|Alphaproteobacteria,2K0GR@204457|Sphingomonadales	204457|Sphingomonadales	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	-	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1,zf-FPG_IleRS
ZMO1_ZMO0324	264203.ZMO0324	2.93e-119	341.0	COG0597@1|root,COG0597@2|Bacteria,1RGV9@1224|Proteobacteria,2UBUC@28211|Alphaproteobacteria,2K4K3@204457|Sphingomonadales	204457|Sphingomonadales	MU	This protein specifically catalyzes the removal of signal peptides from prolipoproteins	lspA	-	3.4.23.36	ko:K03101	ko03060,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_A8
ZMO1_ZMO0325	264203.ZMO0325	3.31e-114	328.0	2C068@1|root,30N9J@2|Bacteria,1RG08@1224|Proteobacteria,2UH97@28211|Alphaproteobacteria,2KCIE@204457|Sphingomonadales	204457|Sphingomonadales	S	Protein of unknown function (DUF3035)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3035
ZMO1_ZMO0326	264203.ZMO0326	3.1e-110	316.0	COG0780@1|root,COG0780@2|Bacteria,1MW0M@1224|Proteobacteria,2U57X@28211|Alphaproteobacteria,2K3W2@204457|Sphingomonadales	204457|Sphingomonadales	S	Belongs to the GTP cyclohydrolase I family. QueF type 1 subfamily	queF	-	1.7.1.13	ko:K09457	ko00790,ko01100,map00790,map01100	-	R07605	RC01875	ko00000,ko00001,ko01000,ko03016	-	-	-	QueF
ZMO1_ZMO0327	264203.ZMO0327	0.0	1396.0	COG0626@1|root,COG2897@1|root,COG0626@2|Bacteria,COG2897@2|Bacteria,1MU9E@1224|Proteobacteria,2TS8Z@28211|Alphaproteobacteria,2K0WB@204457|Sphingomonadales	204457|Sphingomonadales	E	cystathionine beta-lyase	metC	-	4.4.1.8	ko:K01760	ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230	M00017	R00782,R01286,R02408,R04941	RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303	ko00000,ko00001,ko00002,ko01000	-	-	-	Cys_Met_Meta_PP
ZMO1_ZMO0328	264203.ZMO0328	8.27e-130	369.0	COG0231@1|root,COG0231@2|Bacteria,1MW2J@1224|Proteobacteria,2TUWE@28211|Alphaproteobacteria,2K0HQ@204457|Sphingomonadales	204457|Sphingomonadales	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
ZMO1_ZMO0329	264203.ZMO0329	7.25e-202	558.0	COG0483@1|root,COG0483@2|Bacteria,1MUQT@1224|Proteobacteria,2TR06@28211|Alphaproteobacteria,2K0TX@204457|Sphingomonadales	204457|Sphingomonadales	G	Inositol monophosphatase	suhB	-	3.1.3.25	ko:K01092	ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070	M00131	R01185,R01186,R01187	RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Inositol_P
ZMO1_ZMO0331	264203.ZMO0331	2.27e-146	411.0	COG3108@1|root,COG3108@2|Bacteria,1MWW2@1224|Proteobacteria,2TQZ1@28211|Alphaproteobacteria,2K4HC@204457|Sphingomonadales	204457|Sphingomonadales	S	Bacterial protein of unknown function (DUF882)	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M15_2
ZMO1_ZMO0332	264203.ZMO0332	2.92e-171	478.0	COG0352@1|root,COG0352@2|Bacteria,1MV42@1224|Proteobacteria,2TSSA@28211|Alphaproteobacteria,2K16H@204457|Sphingomonadales	204457|Sphingomonadales	H	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)	thiE	-	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	TMP-TENI
ZMO1_ZMO0335	264203.ZMO0335	3.01e-180	502.0	COG1192@1|root,COG1192@2|Bacteria,1MVKR@1224|Proteobacteria,2TRZY@28211|Alphaproteobacteria,2K06A@204457|Sphingomonadales	204457|Sphingomonadales	D	involved in chromosome partitioning	-	-	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	MipZ
ZMO1_ZMO0336	264203.ZMO0336	1.05e-148	419.0	COG2214@1|root,COG2214@2|Bacteria	2|Bacteria	O	Heat shock protein DnaJ domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ
ZMO1_ZMO0339	264203.ZMO0339	0.0	924.0	COG1109@1|root,COG1109@2|Bacteria,1MUA5@1224|Proteobacteria,2TRIJ@28211|Alphaproteobacteria,2K0Q1@204457|Sphingomonadales	204457|Sphingomonadales	G	phosphomannomutase	-	-	5.4.2.8	ko:K01840	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130	M00114	R01818	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
ZMO1_ZMO0341	264203.ZMO0341	2.31e-183	510.0	COG1028@1|root,COG1028@2|Bacteria,1MUPX@1224|Proteobacteria,2TT6C@28211|Alphaproteobacteria,2K35D@204457|Sphingomonadales	204457|Sphingomonadales	IQ	short-chain dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
ZMO1_ZMO0342	264203.ZMO0342	4.44e-293	799.0	COG0436@1|root,COG0436@2|Bacteria,1MW0Z@1224|Proteobacteria,2TRPK@28211|Alphaproteobacteria,2K0HJ@204457|Sphingomonadales	204457|Sphingomonadales	E	Catalyzes the formation of oxalozcetate and L-glutamate from L-aspartate and 2-oxoglutarate	aspB	-	2.6.1.1	ko:K00812	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	-	R00355,R00694,R00734,R00896,R02433,R02619,R05052	RC00006	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_1_2
ZMO1_ZMO0343	264203.ZMO0343	8.39e-159	445.0	COG0115@1|root,COG0115@2|Bacteria,1RF9H@1224|Proteobacteria,2UAQ9@28211|Alphaproteobacteria,2K5VM@204457|Sphingomonadales	204457|Sphingomonadales	EH	Para-aminobenzoate synthase	-	-	2.6.1.85,4.1.3.38	ko:K02619,ko:K03342	ko00790,map00790	-	R01716,R05553	RC00010,RC01418,RC01843,RC02148	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_4
ZMO1_ZMO0344	264203.ZMO0344	0.0	961.0	COG0312@1|root,COG0312@2|Bacteria,1MUSK@1224|Proteobacteria,2TRSR@28211|Alphaproteobacteria,2JZY8@204457|Sphingomonadales	204457|Sphingomonadales	S	peptidase U62, modulator of DNA gyrase	tldD	-	-	ko:K03568	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
ZMO1_ZMO0345	264203.ZMO0345	3.05e-178	495.0	COG3568@1|root,COG3568@2|Bacteria,1MVN7@1224|Proteobacteria,2U1MH@28211|Alphaproteobacteria,2K0EG@204457|Sphingomonadales	204457|Sphingomonadales	L	endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
ZMO1_ZMO0346	264203.ZMO0346	5.33e-303	828.0	COG0004@1|root,COG0004@2|Bacteria,1NR9F@1224|Proteobacteria,2TT2J@28211|Alphaproteobacteria,2K0PX@204457|Sphingomonadales	204457|Sphingomonadales	P	Ammonium Transporter	amt	-	-	ko:K03320	-	-	-	-	ko00000,ko02000	1.A.11	-	-	Ammonium_transp
ZMO1_ZMO0347	264203.ZMO0347	1.22e-107	310.0	COG1923@1|root,COG1923@2|Bacteria,1MZM1@1224|Proteobacteria,2UBTW@28211|Alphaproteobacteria,2K2YT@204457|Sphingomonadales	204457|Sphingomonadales	J	RNA chaperone that binds small regulatory RNA (sRNAs) and mRNAs to facilitate mRNA translational regulation in response to envelope stress, environmental stress and changes in metabolite concentrations. Also binds with high specificity to tRNAs	hfq	-	-	ko:K03666	ko02024,ko03018,ko05111,map02024,map03018,map05111	-	-	-	ko00000,ko00001,ko03019,ko03036	-	-	-	Hfq
ZMO1_ZMO0348	264203.ZMO0348	0.0	894.0	COG2262@1|root,COG2262@2|Bacteria,1MUA0@1224|Proteobacteria,2TUXJ@28211|Alphaproteobacteria,2K0SI@204457|Sphingomonadales	204457|Sphingomonadales	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	hflX	-	-	ko:K03665	-	-	-	-	ko00000,ko03009	-	-	-	GTP-bdg_M,GTP-bdg_N,MMR_HSR1
ZMO1_ZMO0349	264203.ZMO0349	7.99e-142	399.0	COG1678@1|root,COG1678@2|Bacteria,1RCXM@1224|Proteobacteria,2TTX4@28211|Alphaproteobacteria,2K3S2@204457|Sphingomonadales	204457|Sphingomonadales	K	Belongs to the UPF0301 (AlgH) family	-	-	-	ko:K07735	-	-	-	-	ko00000,ko03000	-	-	-	DUF179
ZMO1_ZMO0350	264203.ZMO0350	1.71e-155	435.0	COG4318@1|root,COG4318@2|Bacteria,1MVIY@1224|Proteobacteria,2TSB0@28211|Alphaproteobacteria,2K41P@204457|Sphingomonadales	204457|Sphingomonadales	S	Putative ParB-like nuclease	-	-	-	-	-	-	-	-	-	-	-	-	ParBc_2
ZMO1_ZMO0351	264203.ZMO0351	0.0	3394.0	COG0468@1|root,COG1112@1|root,COG0468@2|Bacteria,COG1112@2|Bacteria,1MWMG@1224|Proteobacteria,2TSE1@28211|Alphaproteobacteria,2K39D@204457|Sphingomonadales	204457|Sphingomonadales	L	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_11,AAA_12,AAA_30,DUF3320,DUF4011,DUF559,WGR
ZMO1_ZMO0352	264203.ZMO0352	0.0	1083.0	COG1887@1|root,COG1887@2|Bacteria,1RC5R@1224|Proteobacteria,2UMGC@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	Glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	-	-	-	-	-	-	-	-	-	-	-	-	Glyphos_transf
ZMO1_ZMO0353	264203.ZMO0353	1.02e-315	860.0	COG1028@1|root,COG1211@1|root,COG1028@2|Bacteria,COG1211@2|Bacteria,1R740@1224|Proteobacteria	1224|Proteobacteria	IQ	Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP)	-	-	1.1.1.405,2.7.7.40,2.7.7.60	ko:K00991,ko:K21681	ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130	M00096	R01525,R02921,R05633	RC00002,RC00089	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD,adh_short
ZMO1_ZMO0354	264203.ZMO0354	0.0	1187.0	COG0323@1|root,COG0323@2|Bacteria,1MV61@1224|Proteobacteria,2TR2M@28211|Alphaproteobacteria,2K2AP@204457|Sphingomonadales	204457|Sphingomonadales	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex	mutL	-	-	ko:K03572	ko03430,map03430	-	-	-	ko00000,ko00001,ko03400	-	-	-	DNA_mis_repair,HATPase_c_3,MutL_C
ZMO1_ZMO0355	264203.ZMO0355	3.45e-241	664.0	COG1077@1|root,COG1077@2|Bacteria,1MUMW@1224|Proteobacteria,2TTQ2@28211|Alphaproteobacteria,2K10A@204457|Sphingomonadales	204457|Sphingomonadales	D	rod shape-determining protein MreB	mreB	-	-	ko:K03569	-	-	-	-	ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1	-	-	MreB_Mbl
ZMO1_ZMO0356	264203.ZMO0356	3.55e-234	645.0	COG1792@1|root,COG1792@2|Bacteria,1N8ZS@1224|Proteobacteria,2U1FY@28211|Alphaproteobacteria,2K18A@204457|Sphingomonadales	204457|Sphingomonadales	M	Involved in formation and maintenance of cell shape	mreC	-	-	ko:K03570	-	-	-	-	ko00000,ko03036	9.B.157.1	-	-	MreC
ZMO1_ZMO0357	264203.ZMO0357	4.29e-130	369.0	2923J@1|root,2ZPNK@2|Bacteria,1NHX1@1224|Proteobacteria,2UC0M@28211|Alphaproteobacteria,2K5BN@204457|Sphingomonadales	204457|Sphingomonadales	S	rod shape-determining protein MreD	-	-	-	ko:K03571	-	-	-	-	ko00000,ko03036	9.B.157.1	-	-	MreD
ZMO1_ZMO0359	264203.ZMO0359	0.0	1301.0	COG0768@1|root,COG0768@2|Bacteria,1MV8C@1224|Proteobacteria,2TRXN@28211|Alphaproteobacteria,2JZYI@204457|Sphingomonadales	204457|Sphingomonadales	M	Penicillin-binding Protein	mrdA	-	3.4.16.4	ko:K05515	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011	-	-	-	PBP_dimer,Transpeptidase
ZMO1_ZMO0360	264203.ZMO0360	2.06e-259	711.0	COG0772@1|root,COG0772@2|Bacteria,1MUK3@1224|Proteobacteria,2TSM0@28211|Alphaproteobacteria,2K0FR@204457|Sphingomonadales	204457|Sphingomonadales	M	Peptidoglycan polymerase that is essential for cell wall elongation	mrdB	-	-	ko:K05837	-	-	-	-	ko00000,ko03036	-	-	-	FTSW_RODA_SPOVE
ZMO1_ZMO0361	264203.ZMO0361	2.26e-243	667.0	COG4313@1|root,COG4313@2|Bacteria,1N5CH@1224|Proteobacteria,2UDDM@28211|Alphaproteobacteria,2KAIU@204457|Sphingomonadales	204457|Sphingomonadales	C	Protein involved in meta-pathway of phenol degradation	-	-	-	-	-	-	-	-	-	-	-	-	-
ZMO1_ZMO0362	264203.ZMO0362	0.0	1441.0	COG0556@1|root,COG0556@2|Bacteria,1MUFK@1224|Proteobacteria,2TQSP@28211|Alphaproteobacteria,2K0F9@204457|Sphingomonadales	204457|Sphingomonadales	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	-	-	ko:K03702	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
ZMO1_ZMO0363	555217.Zmob_0905	2.75e-289	789.0	COG0343@1|root,COG0343@2|Bacteria,1MUCA@1224|Proteobacteria,2TR87@28211|Alphaproteobacteria,2K0II@204457|Sphingomonadales	204457|Sphingomonadales	J	Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)	tgt	-	2.4.2.29	ko:K00773	-	-	R03789,R10209	RC00063	ko00000,ko01000,ko03016	-	-	-	TGT
ZMO1_ZMO0364	264203.ZMO0364	0.0	1444.0	COG0272@1|root,COG0272@2|Bacteria,1MV3R@1224|Proteobacteria,2TRHK@28211|Alphaproteobacteria,2K00E@204457|Sphingomonadales	204457|Sphingomonadales	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	ligA	-	6.5.1.2	ko:K01972	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00382	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2
ZMO1_ZMO0366	264203.ZMO0366	0.0	920.0	COG0477@1|root,COG0477@2|Bacteria,1NS3F@1224|Proteobacteria,2TW3F@28211|Alphaproteobacteria,2K03Z@204457|Sphingomonadales	204457|Sphingomonadales	EGP	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	-	-	-	ko:K08139,ko:K13854	ko04113,map04113	-	-	-	ko00000,ko00001,ko02000	2.A.1.1,2.A.1.1.4	-	-	Sugar_tr
ZMO1_ZMO0367	264203.ZMO0367	0.0	970.0	COG0364@1|root,COG0364@2|Bacteria,1MUN0@1224|Proteobacteria,2TQXA@28211|Alphaproteobacteria,2K20G@204457|Sphingomonadales	204457|Sphingomonadales	G	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone	zwf	-	1.1.1.363,1.1.1.49	ko:K00036	ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230	M00004,M00006,M00008	R00835,R02736,R10907	RC00001,RC00066	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	G6PD_C,G6PD_N
ZMO1_ZMO0368	264203.ZMO0368	0.0	1214.0	COG0129@1|root,COG0129@2|Bacteria,1MU3T@1224|Proteobacteria,2TQNS@28211|Alphaproteobacteria,2K1X3@204457|Sphingomonadales	204457|Sphingomonadales	EG	Belongs to the IlvD Edd family	edd	-	4.2.1.12	ko:K01690	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	M00008	R02036	RC00543	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
ZMO1_ZMO0369	264203.ZMO0369	1.51e-232	640.0	COG0837@1|root,COG0837@2|Bacteria,1MVFI@1224|Proteobacteria,2U0CA@28211|Alphaproteobacteria,2K0NK@204457|Sphingomonadales	204457|Sphingomonadales	G	Belongs to the bacterial glucokinase family	glk	-	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Glucokinase
ZMO1_ZMO0371	264203.ZMO0371	3.27e-159	446.0	COG1794@1|root,COG1794@2|Bacteria,1MV03@1224|Proteobacteria,2TRKQ@28211|Alphaproteobacteria,2KD7T@204457|Sphingomonadales	204457|Sphingomonadales	M	aspartate racemase	-	-	5.1.1.13	ko:K01779	ko00250,ko01054,map00250,map01054	-	R00491	RC00302	ko00000,ko00001,ko01000	-	-	-	Asp_Glu_race
ZMO1_ZMO0372	264203.ZMO0372	5.07e-103	298.0	COG1522@1|root,COG1522@2|Bacteria,1RDGZ@1224|Proteobacteria,2U737@28211|Alphaproteobacteria,2KCWW@204457|Sphingomonadales	204457|Sphingomonadales	K	sequence-specific DNA binding	zrp	-	-	ko:K05800	-	-	-	-	ko00000,ko03000	-	-	-	AsnC_trans_reg,HTH_24
ZMO1_ZMO0374	264203.ZMO0374	0.0	892.0	COG1621@1|root,COG1621@2|Bacteria,1PIQ9@1224|Proteobacteria,2UCAU@28211|Alphaproteobacteria,2K0FA@204457|Sphingomonadales	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 68 family	sacB	GO:0005575,GO:0005576	2.4.1.10,3.2.1.26	ko:K00692,ko:K01193	ko00052,ko00500,ko01100,ko02020,map00052,map00500,map01100,map02020	-	R00801,R00802,R02410,R03635,R03921,R05140,R06088	RC00028,RC00077	ko00000,ko00001,ko01000,ko01003	-	GH32,GH68	-	Glyco_hydro_68
ZMO1_ZMO0375	555217.Zmob_0915	0.0	869.0	COG1621@1|root,COG1621@2|Bacteria,1PIQ9@1224|Proteobacteria,2UCAU@28211|Alphaproteobacteria,2K0FA@204457|Sphingomonadales	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 68 family	sacC	-	2.4.1.10,3.2.1.26	ko:K00692,ko:K01193	ko00052,ko00500,ko01100,ko02020,map00052,map00500,map01100,map02020	-	R00801,R00802,R02410,R03635,R03921,R05140,R06088	RC00028,RC00077	ko00000,ko00001,ko01000,ko01003	-	GH32,GH68	-	Glyco_hydro_68
ZMO1_ZMO0376	264203.ZMO0376	0.0	1540.0	COG0466@1|root,COG0466@2|Bacteria,1MUV2@1224|Proteobacteria,2TR4E@28211|Alphaproteobacteria,2K15B@204457|Sphingomonadales	204457|Sphingomonadales	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner	lon	-	3.4.21.53	ko:K01338	ko04112,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	AAA,LON_substr_bdg,Lon_C
