,gene_name,accession,start,end,strand,gene_product,COG,regulator,uniprot,operon,kegg_maps,EC_number,ZM4_locus,aerobic_essential,anaerobic_essential,interpro_annotation,anaero_xylose_model_flux,anaero_glucose_model_flux,aero_xylose_model_flux,aero_glucose_model_flux,anaero_xylose_model_growth_perc_change,anaero_glucose_model_growth_perc_change,aero_xylose_model_growth_perc_change,aero_glucose_model_growth_perc_change,FIMO_regulators,LDI_early_glucose_fold_change,LDI_late_glucose_fold_change,LDI_early_xylose_fold_change,LDI_late_xylose_fold_change,no_LDI_early_glucose_fold_change,no_LDI_late_glucose_fold_change,no_LDI_early_xylose_fold_change,no_LDI_late_xylose_fold_change,chromosome_id,iMs
ZCP4_0323,ZCP4_0323,CP006818.1,362964,364106,-,small-conductance mechanosensitive channel,Cell wall/membrane/envelope biogenesis,,,Op453,,,ZMO1_ZMO0996,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be embedded in the membrane.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['Fur_Helicobacter_pylori', 'NikR_Helicobacter_pylori', 'XylR_Thermotoga_maritima']",1.0,1.0286303338066156,1.067970022764968,1.177303559810012,1.0,1.023124695804847,1.1437410748526162,1.2745804863582793,CP006818.1,
ZCP4_0324,ZCP4_0324,CP006818.1,364400,364918,+,hypothetical protein,Transcription,"ZCP4_0128,ZCP4_1046,ZCP4_1465",Q5NNU2,Op454,,,ZMO1_ZMO0994,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['Fur_Helicobacter_pylori', 'NikR_Helicobacter_pylori', 'XylR_Thermotoga_maritima']",1.0,1.0875836216064905,0.8628652309456913,0.2848362966695348,1.0,0.8644403256232112,0.6297587820110426,0.2178868789126383,CP006818.1,"['ethanol_fermentation', 'oxidation_response_1', 'oxidation_response_2']"
ZCP4_0325,ZCP4_0325,CP006818.1,365293,366888,+,carboxypeptidase C (cathepsin A),Amino acid transport and metabolism,"ZCP4_0018,ZCP4_0375,ZCP4_0523,ZCP4_1718",,Op455,,,ZMO1_ZMO0992,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.0814845045992074,1.1198510555698968,1.1719858882183858,1.0,0.8710080755351666,0.9240593525357228,1.0495456916503103,CP006818.1,['membrane_cobalmin']
ZCP4_0326,ZCP4_0326,CP006818.1,367296,367784,+,molecular chaperone (small heat shock protein),"Post-translational modification, protein turnover, and chaperones",,Q5NNU7,Op456,,,ZMO1_ZMO0989,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.5885023131915986,1.3498310435755885,3.3466256204301,1.0,0.7649745069614126,2.687946051946472,3.424374417048556,CP006818.1,
ZCP4_0327,ZCP4_0327,CP006818.1,367880,368077,-,putative small protein containing a coiled-coil domain,Function unknown,ZCP4_0900,Q5NNU8,Op457,,,ZMO1_ZMO0988,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.6880656484148661,0.5643339164655693,0.6539081818428223,1.0,0.5986739262256492,0.3931833114538093,1.0960040594512035,CP006818.1,
ZCP4_0328,ZCP4_0328,CP006818.1,368279,368437,+,putative small protein,Function unknown,ZCP4_1718,D2N0W5,Op458,,,ZMO1_ZMO2009,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.3592883833583993,1.2851100770147987,1.25265521853472,1.0,1.2192828751584168,1.341353688259978,0.8890322357983758,CP006818.1,['low_pH_response']
ZCP4_0329,dksA,CP006818.1,368485,368970,-,transcriptional regulator%2C TraR/DksA family,Signal transduction mechanisms,ZCP4_0900,Q5NNU9,Op459,map02026,,ZMO1_ZMO0987,-1.31923767156996,-1.48644016486031,"Expansin, family-45 endoglucanase-like domain profile.;SignalP-TM;SignalP-noTM",,,,,,,,,"['KdgR_Bacillus_subtilis', 'NikR_Helicobacter_pylori']",1.0,1.0617811581186964,0.8805608611233156,0.7678703207423564,1.0,0.8756017078285516,0.7316855212882295,0.6972077593944692,CP006818.1,
ZCP4_0330,serS,CP006818.1,369267,370544,+,seryl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",,Q5NNV0,Op460,map00970,6.1.1.11,ZMO1_ZMO0986,0.0,0.0,SignalP-TM;SignalP-noTM,0.1263863443187771,0.1239626149691292,0.2322351651800249,0.248259250013165,0.0,0.0,0.0,0.0,['NikR_Helicobacter_pylori'],1.0,0.8897394316959666,0.8129976545788921,0.712667103520177,1.0,0.8178207297129664,0.7748853421481099,0.6339714393185135,CP006818.1,
ZCP4_0331,surE,CP006818.1,370544,371311,+,5'-nucleotidase%2C exopolyphosphatase%2C 3'-nucleotidase,Function unknown,,Q5NNV1,Op461,map00230;map00240;map00760;map01100;map01110,3.1.3.5,ZMO1_ZMO0985,-1.8764330138108,-1.7059800978924,SignalP-TM;SignalP-noTM,0.0,1.6339635229558528e-16,0.0,0.0,0.999999999999972,0.9999999999999628,0.999999999999971,0.9999999999999752,[],1.0,0.9724810298011418,0.91175231576357,0.8016587946170741,1.0,1.015393821119098,0.9495910095814092,0.7295570111208679,CP006818.1,
ZCP4_0332,ZCP4_0332,CP006818.1,371308,372183,+,metalloendopeptidase-like membrane protein,"Cell cycle control, cell division, chromosome partitioning",,Q5NNV2,Op462,,,ZMO1_ZMO0984,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7951393830808376,0.6439325944952798,0.3420760557481601,1.0,0.8400034124897533,0.6332877418012902,0.269888307027685,CP006818.1,
ZCP4_0333,ZCP4_0333,CP006818.1,372314,374785,+,ABC-type dipeptide transport system%2C periplasmic component,Inorganic ion transport and metabolism,ZCP4_1387,,Op463,,,ZMO1_ZMO0983,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM;Thaumatin family profile.",,,,,,,,,[],1.0,0.5650321476245918,0.7795966091847951,0.814480368250158,1.0,1.0237551830420737,0.676935679917976,0.826006036150091,CP006818.1,
ZCP4_0334,ZCP4_0334,CP006818.1,374782,375600,+,ABC-type dipeptide/oligopeptide/nickel transport system%2C permease component,Inorganic ion transport and metabolism,,,Op464,map02024,,ZMO1_ZMO0982,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0335,ZCP4_0335,CP006818.1,375597,377189,+,ATPase component of various ABC-type transport systems with duplicated ATPase domain,Inorganic ion transport and metabolism,"ZCP4_1387,ZCP4_1387",Q5NNV5,Op465,map02010;map02024,,ZMO1_ZMO0981,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,,,,,,,,,[],1.0,0.8801050809391662,0.8588719397457476,0.9914303133573412,1.0,0.8427015722215643,0.8270347945112094,0.9330684238150708,CP006818.1,['noise_5']
ZCP4_0336,ZCP4_0336,CP006818.1,377294,378403,+,DNA polymerase III%2C beta subunit,"Replication, recombination and repair",,Q5NNV6,Op466,map00230;map00240;map01100;map03030;map03430;map03440,2.7.7.7,ZMO1_ZMO0980,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.9508169381665426,0.9171646460377648,0.9872168478235832,1.0,0.9965639646764032,0.9735171404765984,1.0911077103610407,CP006818.1,
ZCP4_0337,ZCP4_0337,CP006818.1,378470,380581,-,outer membrane cobalamin receptor protein,Coenzyme transport and metabolism,"ZCP4_0071,ZCP4_0207,ZCP4_0389,ZCP4_1046,ZCP4_1431",Q5NNV7,Op467,,,ZMO1_ZMO0979,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.3432643270889147,0.3292416673211621,0.4360505413081338,1.0,0.8356631132612875,0.535894072544306,0.4340386613715949,CP006818.1,['membrane_cobalmin']
ZCP4_0338,ZCP4_0338,CP006818.1,380910,381815,+,ABC-type Fe3+-hydroxamate transport system%2C periplasmic component,Inorganic ion transport and metabolism,ZCP4_1387,Q5NNV8,Op468,map02010,,ZMO1_ZMO0978,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9574388404248452,0.7607095412032948,0.5026483720302947,1.0,0.7169214791590693,0.5500631007024297,0.3063777467332951,CP006818.1,
ZCP4_0339,ZCP4_0339,CP006818.1,381956,382978,+,putative oxidoreductase%2C aryl-alcohol dehydrogenase like protein,Energy production and conversion,,Q5NNW0,Op469,,,ZMO1_ZMO0976,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,1.0000000000000222,0.999999999999848,0.9999999999999672,0.999999999999994,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.5653434437474028,2.5039593173144623,3.051573037437531,1.0,1.6774486158889843,2.1957385006286114,2.635073611107257,CP006818.1,
ZCP4_0341,ZCP4_0341,CP006818.1,383172,384161,-,putative membrane protein,Function unknown,ZCP4_0900,Q5NNW1,Op470,,,ZMO1_ZMO0975,0.0,-2.21740620817518,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,0.6155395373719222,0.7236638416918484,0.6633545627025303,1.0,0.7067233640329849,0.6643249371706804,0.7107261345343822,CP006818.1,
ZCP4_0342,ZCP4_0342,CP006818.1,384363,385208,-,hopanoid biosynthesis associated protein HpnK,Carbohydrate transport and metabolism,ZCP4_0210,Q5NNW2,Op471,,,ZMO1_ZMO0974,-2.29076272451624,-2.6488327938521,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0122438901766898,0.0120090873098527,0.0224981731448593,0.0240505333775762,0.0,0.0,0.0,0.0,[],1.0,1.121029159068718,1.0492058110750588,0.8709773281019555,1.0,1.0285549723983332,0.8900980536518824,0.8119299836321437,CP006818.1,
ZCP4_0343,ZCP4_0343,CP006818.1,385224,386654,-,hopanoid biosynthesis associated radical SAM protein HpnJ,Energy production and conversion,ZCP4_0657,,Op472,,,ZMO1_ZMO0973,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0055777721916031,0.0054708064411551,0.0102491677659914,0.0109563540942291,0.0,0.0,0.0,0.0,[],1.0,0.812404960582898,0.8266011170753739,0.930893282986534,1.0,0.7862340277222374,0.7833442952503882,0.9239159430438572,CP006818.1,
ZCP4_0344,ZCP4_0344,CP006818.1,386669,387823,-,hopanoid biosynthesis associated glycosyl transferase protein HpnI,Cell wall/membrane/envelope biogenesis,"ZCP4_0018,ZCP4_0900,ZCP4_1046,ZCP4_1465",Q5NNW4,Op473,map00600;map01100,2.4.1.80,ZMO1_ZMO0972,-2.15933667906251,-2.55854291389468,SignalP-TM;SignalP-noTM,0.0122438901766898,0.0120090873098527,0.0224981731448593,0.0240505333775762,2.4971473380992204e-15,1.6370744919096438e-14,1.2385003652415305e-15,7.976344788323135e-16,[],1.0,0.7524857309119107,0.714955756672204,0.888900251956179,1.0,0.7289867917035613,0.5745028168411679,0.8238605555683068,CP006818.1,
ZCP4_0345,ZCP4_0345,CP006818.1,387912,388925,-,adenosine deaminase,Nucleotide transport and metabolism,,,Op474,map00230;map01100,3.5.4.2,ZMO1_ZMO0971,-1.04121654694572,0.0,SignalP-TM;SignalP-noTM,0.0,1.502904973950657e-17,0.0,0.0,0.9999999999999822,0.9999999999999536,0.9999999999999865,0.999999999999991,[],1.0,0.8406492034285117,0.7658354830959823,0.6976509099099207,1.0,0.9598409374398744,0.8068420009240862,0.7784717202706309,CP006818.1,
ZCP4_0346,ZCP4_0346,CP006818.1,388962,390083,-,purine nucleoside permease,Nucleotide transport and metabolism,ZCP4_1046,Q5NNW6,Op475,,,ZMO1_ZMO0970,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM;Thaumatin family profile.",,,,,,,,,[],1.0,0.8074475907233534,0.6392800054929287,0.3150916233010664,1.0,0.8898701164797127,0.7261995140554971,0.3811845420363631,CP006818.1,['membrane_cobalmin']
ZCP4_0347,ZCP4_0347,CP006818.1,390088,391434,-,permease,Function unknown,,Q5NNW7,Op476,,,ZMO1_ZMO0969,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM;Thaumatin family profile.",0.0130601495218025,0.0128096931305096,0.0239980513545166,0.0256539022694146,1.5445253086376589e-28,4.8816444643168326e-27,0.0,3.7073990161116263e-13,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['membrane_cobalmin']
ZCP4_0348,ZCP4_0348,CP006818.1,391397,391624,-,hypothetical protein,No COG annotation,"ZCP4_1382,ZCP4_1718",,Op477,,,ZMO1_ZMO0968,-1.20814393087842,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,"['membrane_cobalmin', 'noise_5']"
ZCP4_0349,ZCP4_0349,CP006818.1,391628,392824,-,nucleoside permease,Nucleotide transport and metabolism,"ZCP4_0375,ZCP4_1465",Q5NNW9,Op478,,,ZMO1_ZMO0967,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,"['membrane_cobalmin', 'tetR_family_KO_1']"
ZCP4_0350,ZCP4_0350,CP006818.1,392918,394519,-,drug resistance transporter%2C EmrB/QacA subfamily,Amino acid transport and metabolism,,Q5NNX0,Op479,,,ZMO1_ZMO0966,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0756961544545085,0.4126015049565359,0.9705208333717026,1.0,0.6530873502581168,0.5711228731016972,0.7212614886618167,CP006818.1,['tetR_family_KO_1']
ZCP4_0351,ZCP4_0351,CP006818.1,394497,395702,-,multidrug resistance efflux pump,Defense mechanisms,ZCP4_1465,Q5NNX1,Op480,,,ZMO1_ZMO0965,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8807667772716851,0.964335677634876,1.0471829520662228,1.0,0.840879322885918,0.8997273016131758,0.9671508660338224,CP006818.1,['tetR_family_KO_1']
ZCP4_0352,ZCP4_0352,CP006818.1,395724,397157,-,efflux transporter%2C outer membrane factor lipoprotein%2C NodT family,Cell wall/membrane/envelope biogenesis,,Q5NNX2,Op481,,,ZMO1_ZMO0964,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.8634965756027305,0.8890196768364667,0.9860763332012676,1.0,0.8421067902138474,0.7590636817181337,0.9419112137565216,CP006818.1,"['noise_5', 'tetR_family_KO_1']"
ZCP4_0353,ZCP4_0353,CP006818.1,397250,397879,+,transcriptional regulator%2C TetR family,Transcription,"ZCP4_0375,ZCP4_1387,ZCP4_1465",,Op482,,,ZMO1_ZMO0963,0.0,-1.21864630509347,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0278616763937067,0.961302719252463,1.1657033691160197,1.0,1.0000868805059902,1.044516484500733,1.2200691920580775,CP006818.1,['tetR_family_KO_1']
ZCP4_0354,ZCP4_0354,CP006818.1,397955,399100,+,N-acetylglucosamine 6-phosphate deacetylase,Carbohydrate transport and metabolism,,,Op483,map00520;map01130,3.5.1.25,ZMO1_ZMO0962,0.0,-1.77312804752956,SignalP-TM;SignalP-noTM,0.0,5.59566288501494e-17,0.0,1.2647058553633027e-14,0.9999999999999272,0.9999999999994365,0.9999999999999768,0.9999999999999318,['NikR_Helicobacter_pylori'],1.0,0.9729897345335612,0.8189773105519998,0.8200732070717981,1.0,0.9777582468876084,0.8825859020445134,0.879661654083567,CP006818.1,
ZCP4_0355,ZCP4_0355,CP006818.1,399108,399602,-,cytochrome c%2C mono- and diheme variants family,Energy production and conversion,,Q5NNX5,Op484,,,ZMO1_ZMO0961,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,0.6155627748059243,0.3880726717264762,0.1124878106730194,1.0,0.7015869035858671,0.4392091890662494,0.0871583099328001,CP006818.1,
ZCP4_0356,mtgA,CP006818.1,399739,400485,+,monofunctional biosynthetic peptidoglycan transglycosylase,Cell wall/membrane/envelope biogenesis,,Q5NNX7,Op485,map00550,2.4.1.129,ZMO1_ZMO0959,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0357,ZCP4_0357,CP006818.1,400415,401254,-,cytochrome c1,Energy production and conversion,,,Op486,map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05016,,ZMO1_ZMO0959,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0358,ZCP4_0358,CP006818.1,401256,402512,-,cytochrome b subunit of the bc complex,Energy production and conversion,,Q5NNX9,Op487,map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05016,,ZMO1_ZMO0957,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,35.25762939976133,0.0,0.9999999999999822,0.9999999999999536,0.9999999999999756,0.9999999999999905,['MogR_Listeria_monocytogenes'],1.0,0.9595641230354796,1.1318172817059189,1.5051573966626095,1.0,1.01835707934411,0.9210989137916172,1.1214318386821025,CP006818.1,
ZCP4_0359,ZCP4_0359,CP006818.1,402520,403116,-,ubiquinol-cytochrome c reductase%2C iron-sulfur subunit,Energy production and conversion,"ZCP4_0210,ZCP4_0900,ZCP4_1194",,Op488,map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05016,1.10.2.2,ZMO1_ZMO0956,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,35.25762939976133,0.0,0.9999999999999822,0.9999999999999536,0.9999999999999756,0.9999999999999905,['MogR_Listeria_monocytogenes'],1.0,0.9959801428776952,0.9651847320842472,0.8247384663848547,1.0,1.16586908321462,1.158534953023689,0.9857805674814736,CP006818.1,
ZCP4_0362,trmL,CP006818.1,404636,405094,+,putative rRNA methylase SpoU family,"Translation, ribosomal structure and biogenesis","ZCP4_0018,ZCP4_0375,ZCP4_1046,ZCP4_1387,ZCP4_1387",Q5NNY4,Op489,,2.1.1.207,ZMO1_ZMO0952,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.2609365980524865,1.2705624611210051,1.5627643885063405,1.0,1.448978281536106,1.4326496344071962,1.756715495205352,CP006818.1,
ZCP4_0363,ZCP4_0363,CP006818.1,405081,405938,+,coproporphyrinogen oxidase,Coenzyme transport and metabolism,,Q5NNY5,Op490,map00860;map01100;map01110,1.3.3.3,ZMO1_ZMO0951,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM,0.0,3.260287207557068e-17,0.0,0.0,1.000000000000019,0.9999999999999536,0.9999999999999732,0.9999999999999905,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.153090406841584,1.1818503170936758,1.439879884247702,1.0,1.1202036022352628,0.9302114421634958,1.4180920763352485,CP006818.1,
ZCP4_0364,ZCP4_0364,CP006818.1,405942,406553,+,Acetyltransferase (GNAT) domain protein,Transcription,ZCP4_1387,Q5NNY6,Op491,,,ZMO1_ZMO0950,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,['NikR_Helicobacter_pylori'],1.0,1.2872782164906909,1.1636440255160023,1.3073982836907287,1.0,1.1231839716571312,1.0266327914063929,1.2803026083051587,CP006818.1,
ZCP4_0365,clpX,CP006818.1,406610,407878,-,endopeptidase Clp ATP-binding regulatory subunit ClpX,"Post-translational modification, protein turnover, and chaperones",,Q5NNY7,Op492,map04112,,ZMO1_ZMO0949,-1.15517926525712,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8563402547120053,0.7262304461415138,0.7009388400868073,1.0,0.7423542135641462,0.6682167604966837,0.559719487400849,CP006818.1,
ZCP4_0366,clpP,CP006818.1,408028,408660,-,ATP-dependent Clp protease proteolytic subunit ClpP,"Post-translational modification, protein turnover, and chaperones",,Q5NNY8,Op493,map04112;map04212,3.4.21.92,ZMO1_ZMO0948,-2.42794284123143,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9490188078098296,0.9079631967818116,0.9513945356422504,1.0,0.94828308221841,1.0268987151526392,1.0101940350567775,CP006818.1,
ZCP4_0367,ZCP4_0367,CP006818.1,408739,409704,-,glycosyl transferase,Cell wall/membrane/envelope biogenesis,"ZCP4_0900,ZCP4_0900",Q5NNY9,Op494,,,ZMO1_ZMO0947,-2.48773336376288,-1.48422982313005,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9787338962540536,0.7655957181503924,0.8903767852876869,1.0,0.5708682134364095,0.7394406625155903,0.8649445379058441,CP006818.1,
ZCP4_0368,tig,CP006818.1,409722,411200,-,trigger factor,"Cell cycle control, cell division, chromosome partitioning",,Q5NNZ0,Op495,,,ZMO1_ZMO0946,-2.84513031552333,-1.67048874215751,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.9032556581078846,0.8795093167916627,0.8482175052770647,1.0,0.8932676452185175,0.8286219087818336,0.7650776718120894,CP006818.1,
